customer_id,date,mrr,plan,region,acquisition_channel,is_churn_month
C003444,2025-05-01,897.0,Mid,US,Organic,False
C003444,2025-06-01,906.71,Mid,US,Organic,False
C003444,2025-07-01,886.26,Mid,US,Organic,False
C003444,2025-08-01,903.31,Mid,US,Organic,True
C003445,2025-02-01,329.21,Mid,US,Referral,False
C003445,2025-03-01,346.18,Mid,US,Referral,False
C003445,2025-04-01,339.1,Mid,US,Referral,False
C003445,2025-05-01,341.28,Mid,US,Referral,False
C003445,2025-06-01,337.21,Mid,US,Referral,False
C003445,2025-07-01,333.93,Mid,US,Referral,False
C003445,2025-08-01,344.72,Mid,US,Referral,False
C003446,2025-02-01,84.72,SMB,APAC,Organic,False
C003446,2025-03-01,85.83,SMB,APAC,Organic,False
C003446,2025-04-01,88.25,SMB,APAC,Organic,False
C003446,2025-05-01,89.36,SMB,APAC,Organic,False
C003446,2025-06-01,87.1,SMB,APAC,Organic,False
C003446,2025-07-01,87.95,SMB,APAC,Organic,False
C003446,2025-08-01,90.24,SMB,APAC,Organic,False
C003447,2025-02-01,84.22,SMB,APAC,Organic,False
C003447,2025-03-01,82.74,SMB,APAC,Organic,False
C003447,2025-04-01,87.04,SMB,APAC,Organic,False
C003447,2025-05-01,82.62,SMB,APAC,Organic,False
C003447,2025-06-01,84.94,SMB,APAC,Organic,False
C003447,2025-07-01,86.28,SMB,APAC,Organic,False
C003447,2025-08-01,84.13,SMB,APAC,Organic,False
C003448,2025-02-01,560.03,Mid,US,Organic,False
C003448,2025-03-01,654.18,Mid,US,Organic,False
C003448,2025-04-01,507.01,Mid,US,Organic,False
C003448,2025-05-01,490.25,Mid,US,Organic,False
C003448,2025-06-01,488.83,Mid,US,Organic,False
C003448,2025-07-01,504.8,Mid,US,Organic,False
C003448,2025-08-01,480.57,Mid,US,Organic,False
C003449,2025-02-01,78.13,SMB,US,Paid Search,False
C003449,2025-03-01,80.53,SMB,US,Paid Search,True
C003450,2025-02-01,4016.58,Enterprise,APAC,Organic,False
C003450,2025-03-01,4052.82,Enterprise,APAC,Organic,False
C003450,2025-04-01,4031.48,Enterprise,APAC,Organic,False
C003450,2025-05-01,3901.98,Enterprise,APAC,Organic,False
C003450,2025-06-01,3998.87,Enterprise,APAC,Organic,False
C003450,2025-07-01,4027.86,Enterprise,APAC,Organic,False
C003450,2025-08-01,4014.01,Enterprise,APAC,Organic,False
C003451,2025-02-01,57.34,SMB,APAC,Organic,False
C003451,2025-03-01,58.25,SMB,APAC,Organic,False
C003451,2025-04-01,55.49,SMB,APAC,Organic,False
C003451,2025-05-01,54.07,SMB,APAC,Organic,False
C003451,2025-06-01,54.91,SMB,APAC,Organic,False
C003451,2025-07-01,54.84,SMB,APAC,Organic,False
C003451,2025-08-01,55.25,SMB,APAC,Organic,False
C003452,2025-02-01,66.74,SMB,US,Organic,False
C003452,2025-03-01,57.99,SMB,US,Organic,False
C003452,2025-04-01,46.35,SMB,US,Organic,False
C003452,2025-05-01,75.78,SMB,US,Organic,False
C003452,2025-06-01,56.58,SMB,US,Organic,False
C003452,2025-07-01,57.41,SMB,US,Organic,False
C003452,2025-08-01,58.92,SMB,US,Organic,False
C003453,2025-02-01,73.15,SMB,APAC,Organic,False
C003453,2025-03-01,96.65,SMB,APAC,Organic,False
C003453,2025-04-01,98.07,SMB,APAC,Organic,False
C003453,2025-05-01,102.77,SMB,APAC,Organic,False
C003453,2025-06-01,97.86,SMB,APAC,Organic,False
C003453,2025-07-01,95.61,SMB,APAC,Organic,False
C003453,2025-08-01,97.88,SMB,APAC,Organic,False
C003454,2025-02-01,64.86,SMB,US,Organic,False
C003454,2025-03-01,66.8,SMB,US,Organic,True
C003455,2025-02-01,175.52,Mid,US,Organic,False
C003455,2025-03-01,173.84,Mid,US,Organic,False
C003455,2025-04-01,173.3,Mid,US,Organic,False
C003455,2025-05-01,179.16,Mid,US,Organic,False
C003455,2025-06-01,169.92,Mid,US,Organic,False
C003455,2025-07-01,177.07,Mid,US,Organic,False
C003455,2025-08-01,173.99,Mid,US,Organic,False
C003456,2025-02-01,55.39,SMB,US,Paid Search,False
C003456,2025-03-01,55.62,SMB,US,Paid Search,False
C003456,2025-04-01,56.54,SMB,US,Paid Search,False
C003456,2025-05-01,55.14,SMB,US,Paid Search,False
C003456,2025-06-01,55.76,SMB,US,Paid Search,False
C003456,2025-07-01,54.01,SMB,US,Paid Search,False
C003456,2025-08-01,56.75,SMB,US,Paid Search,False
C003457,2025-02-01,99.01,SMB,US,Paid Search,False
C003457,2025-03-01,98.39,SMB,US,Paid Search,False
C003457,2025-04-01,102.53,SMB,US,Paid Search,False
C003457,2025-05-01,101.97,SMB,US,Paid Search,False
C003457,2025-06-01,101.73,SMB,US,Paid Search,False
C003457,2025-07-01,101.03,SMB,US,Paid Search,False
C003457,2025-08-01,99.08,SMB,US,Paid Search,False
C003458,2025-02-01,92.46,SMB,US,Organic,False
C003458,2025-03-01,114.02,SMB,US,Organic,True
C003459,2025-02-01,85.68,SMB,APAC,Social,False
C003459,2025-03-01,85.13,SMB,APAC,Social,False
C003459,2025-04-01,86.65,SMB,APAC,Social,False
C003459,2025-05-01,60.94,SMB,APAC,Social,False
C003459,2025-06-01,85.78,SMB,APAC,Social,False
C003459,2025-07-01,87.28,SMB,APAC,Social,False
C003459,2025-08-01,86.48,SMB,APAC,Social,False
C003460,2025-02-01,73.91,SMB,US,Organic,False
C003460,2025-03-01,72.5,SMB,US,Organic,False
C003460,2025-04-01,72.82,SMB,US,Organic,False
C003460,2025-05-01,74.22,SMB,US,Organic,False
C003460,2025-06-01,75.1,SMB,US,Organic,False
C003460,2025-07-01,75.43,SMB,US,Organic,False
C003460,2025-08-01,73.37,SMB,US,Organic,False
C003461,2025-02-01,99.37,SMB,EU,Paid Search,False
C003461,2025-03-01,100.11,SMB,EU,Paid Search,False
C003461,2025-04-01,98.0,SMB,EU,Paid Search,False
C003461,2025-05-01,99.35,SMB,EU,Paid Search,False
C003461,2025-06-01,99.93,SMB,EU,Paid Search,False
C003461,2025-07-01,97.11,SMB,EU,Paid Search,False
C003461,2025-08-01,100.93,SMB,EU,Paid Search,False
C003462,2025-02-01,59.9,SMB,US,Social,False
C003462,2025-03-01,60.04,SMB,US,Social,False
C003462,2025-04-01,60.39,SMB,US,Social,False
C003462,2025-05-01,59.9,SMB,US,Social,False
C003462,2025-06-01,52.17,SMB,US,Social,False
C003462,2025-07-01,58.3,SMB,US,Social,False
C003462,2025-08-01,60.14,SMB,US,Social,True
C003463,2025-02-01,91.18,SMB,US,Organic,False
C003463,2025-03-01,117.86,SMB,US,Organic,False
C003463,2025-04-01,88.8,SMB,US,Organic,False
C003463,2025-05-01,92.09,SMB,US,Organic,False
C003463,2025-06-01,90.07,SMB,US,Organic,False
C003463,2025-07-01,89.15,SMB,US,Organic,False
C003463,2025-08-01,89.02,SMB,US,Organic,False
C003464,2025-02-01,3142.29,Enterprise,US,Organic,False
C003464,2025-03-01,3245.16,Enterprise,US,Organic,False
C003464,2025-04-01,3180.43,Enterprise,US,Organic,False
C003464,2025-05-01,3196.49,Enterprise,US,Organic,False
C003464,2025-06-01,3121.51,Enterprise,US,Organic,False
C003464,2025-07-01,3195.75,Enterprise,US,Organic,False
C003464,2025-08-01,3163.11,Enterprise,US,Organic,False
C003465,2025-02-01,359.68,Mid,US,Paid Search,False
C003465,2025-03-01,356.7,Mid,US,Paid Search,False
C003465,2025-04-01,360.59,Mid,US,Paid Search,False
C003465,2025-05-01,356.21,Mid,US,Paid Search,False
C003465,2025-06-01,370.21,Mid,US,Paid Search,False
C003465,2025-07-01,357.89,Mid,US,Paid Search,False
C003465,2025-08-01,373.12,Mid,US,Paid Search,False
C003466,2025-02-01,828.53,Mid,US,Paid Search,False
C003466,2025-03-01,844.02,Mid,US,Paid Search,False
C003466,2025-04-01,836.15,Mid,US,Paid Search,False
C003466,2025-05-01,834.09,Mid,US,Paid Search,False
C003466,2025-06-01,822.87,Mid,US,Paid Search,False
C003466,2025-07-01,817.26,Mid,US,Paid Search,False
C003466,2025-08-01,838.36,Mid,US,Paid Search,False
C003467,2025-02-01,83.2,SMB,US,Organic,False
C003467,2025-03-01,84.7,SMB,US,Organic,False
C003467,2025-04-01,82.4,SMB,US,Organic,False
C003467,2025-05-01,81.11,SMB,US,Organic,False
C003467,2025-06-01,85.47,SMB,US,Organic,True
C003468,2025-02-01,89.6,SMB,EU,Organic,False
C003468,2025-03-01,89.47,SMB,EU,Organic,False
C003468,2025-04-01,90.35,SMB,EU,Organic,False
C003468,2025-05-01,87.54,SMB,EU,Organic,False
C003468,2025-06-01,88.9,SMB,EU,Organic,False
C003468,2025-07-01,86.26,SMB,EU,Organic,False
C003468,2025-08-01,88.83,SMB,EU,Organic,False
C003469,2025-02-01,132.58,SMB,EU,Social,False
C003469,2025-03-01,131.41,SMB,EU,Social,False
C003469,2025-04-01,129.31,SMB,EU,Social,False
C003469,2025-05-01,130.24,SMB,EU,Social,False
C003469,2025-06-01,133.63,SMB,EU,Social,False
C003469,2025-07-01,130.78,SMB,EU,Social,False
C003469,2025-08-01,131.2,SMB,EU,Social,False
C003470,2025-02-01,445.2,Mid,US,Paid Search,False
C003470,2025-03-01,444.79,Mid,US,Paid Search,False
C003470,2025-04-01,423.92,Mid,US,Paid Search,False
C003470,2025-05-01,456.92,Mid,US,Paid Search,False
C003470,2025-06-01,439.34,Mid,US,Paid Search,False
C003470,2025-07-01,427.85,Mid,US,Paid Search,False
C003470,2025-08-01,435.48,Mid,US,Paid Search,False
C003471,2025-02-01,77.96,SMB,APAC,Organic,False
C003471,2025-03-01,78.38,SMB,APAC,Organic,False
C003471,2025-04-01,78.19,SMB,APAC,Organic,False
C003471,2025-05-01,76.72,SMB,APAC,Organic,False
C003471,2025-06-01,77.78,SMB,APAC,Organic,False
C003471,2025-07-01,76.39,SMB,APAC,Organic,False
C003471,2025-08-01,75.78,SMB,APAC,Organic,False
C003472,2025-02-01,528.71,Mid,US,Social,False
C003472,2025-03-01,526.02,Mid,US,Social,False
C003472,2025-04-01,526.46,Mid,US,Social,False
C003472,2025-05-01,523.26,Mid,US,Social,False
C003472,2025-06-01,405.85,Mid,US,Social,False
C003472,2025-07-01,526.82,Mid,US,Social,False
C003472,2025-08-01,500.24,Mid,US,Social,False
C003473,2025-02-01,515.6,Mid,EU,Organic,False
C003473,2025-03-01,508.59,Mid,EU,Organic,False
C003473,2025-04-01,525.88,Mid,EU,Organic,False
C003473,2025-05-01,507.22,Mid,EU,Organic,False
C003473,2025-06-01,508.67,Mid,EU,Organic,True
C003474,2025-02-01,90.2,SMB,US,Organic,False
C003474,2025-03-01,86.77,SMB,US,Organic,False
C003474,2025-04-01,89.75,SMB,US,Organic,False
C003474,2025-05-01,91.37,SMB,US,Organic,False
C003474,2025-06-01,87.65,SMB,US,Organic,False
C003474,2025-07-01,92.15,SMB,US,Organic,False
C003474,2025-08-01,100.39,SMB,US,Organic,True
C003475,2025-02-01,449.68,Mid,APAC,Organic,False
C003475,2025-03-01,455.19,Mid,APAC,Organic,False
C003475,2025-04-01,431.44,Mid,APAC,Organic,False
C003475,2025-05-01,437.27,Mid,APAC,Organic,False
C003475,2025-06-01,445.47,Mid,APAC,Organic,False
C003475,2025-07-01,439.04,Mid,APAC,Organic,False
C003475,2025-08-01,440.81,Mid,APAC,Organic,False
C003476,2025-02-01,97.37,SMB,APAC,Organic,False
C003476,2025-03-01,99.51,SMB,APAC,Organic,False
C003476,2025-04-01,101.28,SMB,APAC,Organic,False
C003476,2025-05-01,100.16,SMB,APAC,Organic,False
C003476,2025-06-01,100.36,SMB,APAC,Organic,False
C003476,2025-07-01,99.2,SMB,APAC,Organic,False
C003476,2025-08-01,99.22,SMB,APAC,Organic,False
C003477,2025-02-01,56.88,SMB,EU,Referral,False
C003477,2025-03-01,51.88,SMB,EU,Referral,False
C003477,2025-04-01,50.76,SMB,EU,Referral,False
C003477,2025-05-01,62.09,SMB,EU,Referral,False
C003477,2025-06-01,49.29,SMB,EU,Referral,False
C003477,2025-07-01,50.35,SMB,EU,Referral,True
C003478,2025-02-01,508.22,Mid,US,Organic,False
C003478,2025-03-01,489.47,Mid,US,Organic,True
C003479,2025-02-01,82.03,SMB,EU,Organic,False
C003479,2025-03-01,82.11,SMB,EU,Organic,False
C003479,2025-04-01,83.89,SMB,EU,Organic,False
C003479,2025-05-01,84.87,SMB,EU,Organic,False
C003479,2025-06-01,83.99,SMB,EU,Organic,False
C003479,2025-07-01,81.54,SMB,EU,Organic,False
C003479,2025-08-01,82.33,SMB,EU,Organic,False
C003480,2025-02-01,71.69,SMB,US,Referral,False
C003480,2025-03-01,70.77,SMB,US,Referral,False
C003480,2025-04-01,72.41,SMB,US,Referral,False
C003480,2025-05-01,68.38,SMB,US,Referral,False
C003480,2025-06-01,70.92,SMB,US,Referral,False
C003480,2025-07-01,70.52,SMB,US,Referral,False
C003480,2025-08-01,67.01,SMB,US,Referral,False
C003481,2025-02-01,102.28,SMB,APAC,Organic,False
C003481,2025-03-01,104.61,SMB,APAC,Organic,False
C003481,2025-04-01,100.99,SMB,APAC,Organic,False
C003481,2025-05-01,102.45,SMB,APAC,Organic,False
C003481,2025-06-01,104.2,SMB,APAC,Organic,False
C003481,2025-07-01,101.74,SMB,APAC,Organic,False
C003481,2025-08-01,102.77,SMB,APAC,Organic,False
C003482,2025-02-01,104.69,SMB,US,Organic,False
C003482,2025-03-01,105.88,SMB,US,Organic,False
C003482,2025-04-01,104.97,SMB,US,Organic,False
C003482,2025-05-01,105.9,SMB,US,Organic,False
C003482,2025-06-01,104.83,SMB,US,Organic,False
C003482,2025-07-01,109.95,SMB,US,Organic,False
C003482,2025-08-01,108.01,SMB,US,Organic,False
C003483,2025-02-01,5168.65,Enterprise,US,Paid Search,False
C003483,2025-03-01,5065.27,Enterprise,US,Paid Search,False
C003483,2025-04-01,4999.46,Enterprise,US,Paid Search,False
C003483,2025-05-01,5103.82,Enterprise,US,Paid Search,False
C003483,2025-06-01,4972.43,Enterprise,US,Paid Search,False
C003483,2025-07-01,5178.81,Enterprise,US,Paid Search,False
C003483,2025-08-01,5024.58,Enterprise,US,Paid Search,False
C003484,2025-02-01,66.81,SMB,EU,Social,False
C003484,2025-03-01,68.23,SMB,EU,Social,False
C003484,2025-04-01,69.31,SMB,EU,Social,False
C003484,2025-05-01,65.62,SMB,EU,Social,False
C003484,2025-06-01,69.2,SMB,EU,Social,False
C003484,2025-07-01,68.45,SMB,EU,Social,False
C003484,2025-08-01,69.13,SMB,EU,Social,False
C003485,2025-02-01,744.39,Mid,US,Social,False
C003485,2025-03-01,723.38,Mid,US,Social,False
C003485,2025-04-01,757.05,Mid,US,Social,False
C003485,2025-05-01,733.79,Mid,US,Social,False
C003485,2025-06-01,763.62,Mid,US,Social,False
C003485,2025-07-01,753.31,Mid,US,Social,False
C003485,2025-08-01,726.84,Mid,US,Social,False
C003486,2025-02-01,107.13,SMB,APAC,Organic,False
C003486,2025-03-01,107.47,SMB,APAC,Organic,False
C003486,2025-04-01,103.96,SMB,APAC,Organic,False
C003486,2025-05-01,104.08,SMB,APAC,Organic,False
C003486,2025-06-01,102.86,SMB,APAC,Organic,False
C003486,2025-07-01,112.06,SMB,APAC,Organic,True
C003487,2025-02-01,48.0,SMB,US,Organic,False
C003487,2025-03-01,47.93,SMB,US,Organic,False
C003487,2025-04-01,48.96,SMB,US,Organic,False
C003487,2025-05-01,49.17,SMB,US,Organic,False
C003487,2025-06-01,49.32,SMB,US,Organic,False
C003487,2025-07-01,48.84,SMB,US,Organic,False
C003487,2025-08-01,50.48,SMB,US,Organic,False
C003488,2025-02-01,125.6,SMB,US,Social,False
C003488,2025-03-01,129.55,SMB,US,Social,False
C003488,2025-04-01,128.37,SMB,US,Social,False
C003488,2025-05-01,123.24,SMB,US,Social,False
C003488,2025-06-01,120.88,SMB,US,Social,False
C003488,2025-07-01,126.47,SMB,US,Social,False
C003488,2025-08-01,125.99,SMB,US,Social,False
C003489,2025-02-01,106.31,SMB,EU,Social,False
C003489,2025-03-01,125.94,SMB,EU,Social,False
C003489,2025-04-01,125.87,SMB,EU,Social,False
C003489,2025-05-01,130.51,SMB,EU,Social,False
C003489,2025-06-01,130.05,SMB,EU,Social,False
C003489,2025-07-01,131.91,SMB,EU,Social,False
C003489,2025-08-01,127.11,SMB,EU,Social,False
C003490,2025-02-01,82.32,SMB,US,Referral,False
C003490,2025-03-01,77.75,SMB,US,Referral,False
C003490,2025-04-01,77.21,SMB,US,Referral,False
C003490,2025-05-01,75.5,SMB,US,Referral,False
C003490,2025-06-01,77.04,SMB,US,Referral,True
C003491,2025-02-01,69.36,SMB,EU,Organic,False
C003491,2025-03-01,72.59,SMB,EU,Organic,False
C003491,2025-04-01,72.73,SMB,EU,Organic,False
C003491,2025-05-01,73.86,SMB,EU,Organic,True
C003492,2025-02-01,409.15,Mid,US,Organic,False
C003492,2025-03-01,405.09,Mid,US,Organic,False
C003492,2025-04-01,414.01,Mid,US,Organic,False
C003492,2025-05-01,480.16,Mid,US,Organic,False
C003492,2025-06-01,423.07,Mid,US,Organic,False
C003492,2025-07-01,409.76,Mid,US,Organic,False
C003492,2025-08-01,355.42,Mid,US,Organic,False
C003493,2025-02-01,98.19,SMB,US,Social,False
C003493,2025-03-01,67.55,SMB,US,Social,False
C003493,2025-04-01,70.21,SMB,US,Social,False
C003493,2025-05-01,70.17,SMB,US,Social,False
C003493,2025-06-01,69.79,SMB,US,Social,True
C003494,2025-02-01,112.1,SMB,EU,Social,False
C003494,2025-03-01,109.83,SMB,EU,Social,False
C003494,2025-04-01,108.02,SMB,EU,Social,False
C003494,2025-05-01,108.22,SMB,EU,Social,False
C003494,2025-06-01,105.97,SMB,EU,Social,False
C003494,2025-07-01,111.02,SMB,EU,Social,False
C003494,2025-08-01,109.87,SMB,EU,Social,False
C003495,2025-02-01,64.39,SMB,US,Paid Search,False
C003495,2025-03-01,63.55,SMB,US,Paid Search,False
C003495,2025-04-01,65.15,SMB,US,Paid Search,False
C003495,2025-05-01,65.73,SMB,US,Paid Search,False
C003495,2025-06-01,64.66,SMB,US,Paid Search,False
C003495,2025-07-01,79.11,SMB,US,Paid Search,False
C003495,2025-08-01,64.0,SMB,US,Paid Search,False
C003496,2025-02-01,86.16,SMB,EU,Social,False
C003496,2025-03-01,83.63,SMB,EU,Social,False
C003496,2025-04-01,84.24,SMB,EU,Social,False
C003496,2025-05-01,83.49,SMB,EU,Social,False
C003496,2025-06-01,85.5,SMB,EU,Social,False
C003496,2025-07-01,83.54,SMB,EU,Social,False
C003496,2025-08-01,86.54,SMB,EU,Social,True
C003497,2025-02-01,114.61,SMB,EU,Referral,False
C003497,2025-03-01,114.67,SMB,EU,Referral,False
C003497,2025-04-01,113.32,SMB,EU,Referral,False
C003497,2025-05-01,110.68,SMB,EU,Referral,False
C003497,2025-06-01,138.69,SMB,EU,Referral,False
C003497,2025-07-01,112.46,SMB,EU,Referral,False
C003497,2025-08-01,112.63,SMB,EU,Referral,False
C003498,2025-02-01,94.65,SMB,EU,Paid Search,False
C003498,2025-03-01,95.79,SMB,EU,Paid Search,False
C003498,2025-04-01,98.63,SMB,EU,Paid Search,False
C003498,2025-05-01,91.92,SMB,EU,Paid Search,False
C003498,2025-06-01,91.82,SMB,EU,Paid Search,False
C003498,2025-07-01,92.18,SMB,EU,Paid Search,False
C003498,2025-08-01,95.03,SMB,EU,Paid Search,False
C003499,2025-02-01,30.03,SMB,US,Paid Search,False
C003499,2025-03-01,29.81,SMB,US,Paid Search,False
C003499,2025-04-01,29.85,SMB,US,Paid Search,False
C003499,2025-05-01,28.55,SMB,US,Paid Search,False
C003499,2025-06-01,30.18,SMB,US,Paid Search,False
C003499,2025-07-01,41.04,SMB,US,Paid Search,False
C003499,2025-08-01,29.46,SMB,US,Paid Search,False
C003500,2025-02-01,906.52,Mid,US,Paid Search,False
C003500,2025-03-01,910.12,Mid,US,Paid Search,False
C003500,2025-04-01,903.51,Mid,US,Paid Search,False
C003500,2025-05-01,935.59,Mid,US,Paid Search,False
C003500,2025-06-01,890.43,Mid,US,Paid Search,False
C003500,2025-07-01,917.1,Mid,US,Paid Search,False
C003500,2025-08-01,898.32,Mid,US,Paid Search,False
C003501,2025-02-01,72.57,SMB,US,Organic,False
C003501,2025-03-01,71.08,SMB,US,Organic,False
C003501,2025-04-01,69.56,SMB,US,Organic,False
C003501,2025-05-01,70.78,SMB,US,Organic,False
C003501,2025-06-01,96.76,SMB,US,Organic,False
C003501,2025-07-01,68.51,SMB,US,Organic,False
C003501,2025-08-01,71.92,SMB,US,Organic,False
C003502,2025-02-01,501.08,Mid,US,Organic,False
C003502,2025-03-01,486.25,Mid,US,Organic,False
C003502,2025-04-01,478.95,Mid,US,Organic,False
C003502,2025-05-01,489.51,Mid,US,Organic,True
C003503,2025-02-01,388.72,Mid,US,Paid Search,False
C003503,2025-03-01,387.65,Mid,US,Paid Search,False
C003503,2025-04-01,381.36,Mid,US,Paid Search,False
C003503,2025-05-01,385.17,Mid,US,Paid Search,True
C003504,2025-02-01,89.63,SMB,US,Organic,False
C003504,2025-03-01,91.51,SMB,US,Organic,False
C003504,2025-04-01,89.76,SMB,US,Organic,False
C003504,2025-05-01,89.11,SMB,US,Organic,False
C003504,2025-06-01,90.5,SMB,US,Organic,True
C003505,2025-02-01,73.63,SMB,APAC,Social,False
C003505,2025-03-01,76.38,SMB,APAC,Social,False
C003505,2025-04-01,74.36,SMB,APAC,Social,False
C003505,2025-05-01,73.3,SMB,APAC,Social,False
C003505,2025-06-01,86.92,SMB,APAC,Social,False
C003505,2025-07-01,75.95,SMB,APAC,Social,False
C003505,2025-08-01,71.59,SMB,APAC,Social,False
C003506,2025-02-01,920.11,Mid,EU,Social,False
C003506,2025-03-01,915.56,Mid,EU,Social,False
C003506,2025-04-01,885.1,Mid,EU,Social,False
C003506,2025-05-01,925.76,Mid,EU,Social,False
C003506,2025-06-01,896.83,Mid,EU,Social,False
C003506,2025-07-01,901.14,Mid,EU,Social,False
C003506,2025-08-01,924.29,Mid,EU,Social,False
C003507,2025-02-01,1692.34,Enterprise,EU,Social,False
C003507,2025-03-01,1725.22,Enterprise,EU,Social,False
C003507,2025-04-01,1748.01,Enterprise,EU,Social,False
C003507,2025-05-01,1705.96,Enterprise,EU,Social,False
C003507,2025-06-01,1750.16,Enterprise,EU,Social,False
C003507,2025-07-01,1752.07,Enterprise,EU,Social,False
C003507,2025-08-01,1756.21,Enterprise,EU,Social,False
C003508,2025-02-01,623.18,Mid,US,Paid Search,False
C003508,2025-03-01,625.5,Mid,US,Paid Search,False
C003508,2025-04-01,638.88,Mid,US,Paid Search,False
C003508,2025-05-01,639.5,Mid,US,Paid Search,False
C003508,2025-06-01,619.69,Mid,US,Paid Search,False
C003508,2025-07-01,625.27,Mid,US,Paid Search,False
C003508,2025-08-01,625.94,Mid,US,Paid Search,False
C003509,2025-03-01,93.99,SMB,EU,Referral,False
C003509,2025-04-01,93.33,SMB,EU,Referral,False
C003509,2025-05-01,92.44,SMB,EU,Referral,False
C003509,2025-06-01,93.11,SMB,EU,Referral,False
C003509,2025-07-01,98.05,SMB,EU,Referral,False
C003509,2025-08-01,98.08,SMB,EU,Referral,False
C003510,2025-03-01,82.56,SMB,EU,Paid Search,False
C003510,2025-04-01,78.37,SMB,EU,Paid Search,False
C003510,2025-05-01,78.72,SMB,EU,Paid Search,False
C003510,2025-06-01,83.4,SMB,EU,Paid Search,False
C003510,2025-07-01,59.86,SMB,EU,Paid Search,False
C003510,2025-08-01,82.6,SMB,EU,Paid Search,False
C003511,2025-03-01,675.73,Mid,EU,Social,False
C003511,2025-04-01,660.96,Mid,EU,Social,False
C003511,2025-05-01,628.04,Mid,EU,Social,False
C003511,2025-06-01,618.9,Mid,EU,Social,False
C003511,2025-07-01,651.36,Mid,EU,Social,True
C003512,2025-03-01,57.17,SMB,EU,Organic,False
C003512,2025-04-01,58.29,SMB,EU,Organic,False
C003512,2025-05-01,59.09,SMB,EU,Organic,False
C003512,2025-06-01,77.01,SMB,EU,Organic,True
C003513,2025-03-01,46.54,SMB,EU,Social,False
C003513,2025-04-01,45.24,SMB,EU,Social,False
C003513,2025-05-01,58.64,SMB,EU,Social,False
C003513,2025-06-01,47.27,SMB,EU,Social,False
C003513,2025-07-01,46.82,SMB,EU,Social,False
C003513,2025-08-01,46.08,SMB,EU,Social,False
C003514,2025-03-01,82.09,SMB,US,Referral,False
C003514,2025-04-01,81.31,SMB,US,Referral,False
C003514,2025-05-01,82.77,SMB,US,Referral,False
C003514,2025-06-01,79.41,SMB,US,Referral,True
C003515,2025-03-01,449.49,Mid,US,Organic,False
C003515,2025-04-01,431.59,Mid,US,Organic,False
C003515,2025-05-01,437.74,Mid,US,Organic,False
C003515,2025-06-01,437.24,Mid,US,Organic,False
C003515,2025-07-01,447.31,Mid,US,Organic,False
C003515,2025-08-01,423.24,Mid,US,Organic,False
C003516,2025-03-01,763.23,Mid,EU,Organic,False
C003516,2025-04-01,768.96,Mid,EU,Organic,False
C003516,2025-05-01,749.14,Mid,EU,Organic,False
C003516,2025-06-01,760.21,Mid,EU,Organic,False
C003516,2025-07-01,749.85,Mid,EU,Organic,False
C003516,2025-08-01,745.71,Mid,EU,Organic,False
C003517,2025-03-01,85.76,SMB,US,Social,False
C003517,2025-04-01,85.62,SMB,US,Social,False
C003517,2025-05-01,83.67,SMB,US,Social,False
C003517,2025-06-01,84.38,SMB,US,Social,False
C003517,2025-07-01,85.03,SMB,US,Social,False
C003517,2025-08-01,85.31,SMB,US,Social,False
C003518,2025-03-01,96.82,SMB,EU,Organic,False
C003518,2025-04-01,97.22,SMB,EU,Organic,False
C003518,2025-05-01,100.63,SMB,EU,Organic,True
C003519,2025-03-01,877.07,Mid,US,Paid Search,False
C003519,2025-04-01,869.17,Mid,US,Paid Search,False
C003519,2025-05-01,731.54,Mid,US,Paid Search,False
C003519,2025-06-01,926.79,Mid,US,Paid Search,False
C003519,2025-07-01,914.86,Mid,US,Paid Search,False
C003519,2025-08-01,920.7,Mid,US,Paid Search,False
C003520,2025-03-01,70.3,SMB,APAC,Organic,False
C003520,2025-04-01,69.97,SMB,APAC,Organic,False
C003520,2025-05-01,71.29,SMB,APAC,Organic,False
C003520,2025-06-01,69.51,SMB,APAC,Organic,False
C003520,2025-07-01,69.84,SMB,APAC,Organic,False
C003520,2025-08-01,68.96,SMB,APAC,Organic,False
C003521,2025-03-01,456.17,Enterprise,US,Organic,False
C003521,2025-04-01,448.89,Enterprise,US,Organic,False
C003521,2025-05-01,454.46,Enterprise,US,Organic,False
C003521,2025-06-01,461.46,Enterprise,US,Organic,False
C003521,2025-07-01,460.07,Enterprise,US,Organic,False
C003521,2025-08-01,447.2,Enterprise,US,Organic,False
C003522,2025-03-01,97.38,SMB,US,Paid Search,False
C003522,2025-04-01,95.96,SMB,US,Paid Search,False
C003522,2025-05-01,97.92,SMB,US,Paid Search,False
C003522,2025-06-01,92.3,SMB,US,Paid Search,False
C003522,2025-07-01,94.18,SMB,US,Paid Search,False
C003522,2025-08-01,96.08,SMB,US,Paid Search,False
C003523,2025-03-01,600.88,Mid,US,Social,False
C003523,2025-04-01,642.72,Mid,US,Social,False
C003523,2025-05-01,640.48,Mid,US,Social,False
C003523,2025-06-01,618.2,Mid,US,Social,False
C003523,2025-07-01,631.27,Mid,US,Social,False
C003523,2025-08-01,625.13,Mid,US,Social,False
C003524,2025-03-01,407.93,Mid,US,Organic,False
C003524,2025-04-01,384.96,Mid,US,Organic,False
C003524,2025-05-01,405.19,Mid,US,Organic,False
C003524,2025-06-01,414.37,Mid,US,Organic,False
C003524,2025-07-01,394.02,Mid,US,Organic,False
