customer_id,signup_date,churn_date,plan,region,acquisition_channel,base_mrr
C002985,2024-09-01,2025-04-01,SMB,US,Referral,104.96
C002986,2024-09-01,2024-11-01,SMB,EU,Organic,46.15
C002987,2024-09-01,,SMB,US,Organic,68.48
C002988,2024-09-01,,SMB,APAC,Organic,43.83
C002989,2024-09-01,,SMB,APAC,Organic,84.28
C002990,2024-09-01,,SMB,US,Organic,98.89
C002991,2024-09-01,2024-10-01,SMB,EU,Organic,101.27
C002992,2024-09-01,,SMB,APAC,Referral,70.39
C002993,2024-09-01,2025-01-01,Mid,US,Paid Search,885.02
C002994,2024-09-01,2025-08-01,SMB,APAC,Referral,71.79
C002995,2024-09-01,,SMB,EU,Paid Search,67.71
C002996,2024-09-01,,SMB,US,Organic,52.32
C002997,2024-09-01,,SMB,APAC,Organic,54.9
C002998,2024-09-01,,SMB,US,Social,64.29
C002999,2024-09-01,2024-11-01,SMB,APAC,Paid Search,93.89
C003000,2024-09-01,,SMB,EU,Organic,74.0
C003001,2024-09-01,,SMB,US,Organic,44.95
C003002,2024-09-01,2025-07-01,SMB,US,Paid Search,93.92
C003003,2024-09-01,,Mid,EU,Organic,527.02
C003004,2024-09-01,2025-02-01,SMB,EU,Organic,49.92
C003005,2024-09-01,2024-12-01,SMB,EU,Paid Search,69.94
C003006,2024-09-01,,SMB,US,Organic,133.43
C003007,2024-09-01,,Mid,US,Organic,792.01
C003008,2024-09-01,2025-01-01,SMB,EU,Social,55.42
C003009,2024-09-01,2025-05-01,SMB,US,Paid Search,70.57
C003010,2024-09-01,2024-12-01,Mid,US,Paid Search,633.61
C003011,2024-09-01,2025-06-01,SMB,US,Organic,88.8
C003012,2024-09-01,2025-01-01,Mid,APAC,Organic,881.46
C003013,2024-09-01,2025-01-01,SMB,EU,Organic,95.2
C003014,2024-09-01,2024-11-01,SMB,US,Organic,89.76
C003015,2024-09-01,,SMB,US,Organic,83.65
C003016,2024-09-01,,SMB,US,Organic,85.21
C003017,2024-09-01,,SMB,US,Paid Search,70.72
C003018,2024-09-01,2025-02-01,SMB,US,Organic,38.0
C003019,2024-09-01,2025-03-01,SMB,EU,Paid Search,61.73
C003020,2024-09-01,2025-04-01,SMB,US,Organic,88.94
C003021,2024-09-01,2025-01-01,SMB,EU,Organic,107.44
C003022,2024-09-01,,SMB,US,Social,100.59
C003023,2024-09-01,,Mid,APAC,Social,438.8
C003024,2024-09-01,,SMB,US,Social,113.13
C003025,2024-09-01,2025-08-01,SMB,US,Paid Search,73.22
C003026,2024-09-01,2024-10-01,SMB,US,Paid Search,104.99
C003027,2024-09-01,,SMB,APAC,Organic,80.88
C003028,2024-09-01,,SMB,EU,Organic,83.1
C003029,2024-09-01,,SMB,US,Referral,89.83
C003030,2024-09-01,2025-05-01,SMB,US,Paid Search,81.4
C003031,2024-09-01,2025-03-01,SMB,US,Referral,107.3
C003032,2024-09-01,,SMB,EU,Organic,115.45
C003033,2024-09-01,2024-10-01,SMB,EU,Social,74.87
C003034,2024-09-01,2024-11-01,Mid,EU,Social,726.55
C003035,2024-09-01,2025-04-01,SMB,EU,Paid Search,59.81
C003036,2024-09-01,2025-02-01,Mid,APAC,Paid Search,216.24
C003037,2024-09-01,2025-07-01,SMB,US,Paid Search,116.65
C003038,2024-09-01,,SMB,EU,Organic,102.32
C003039,2024-09-01,2025-02-01,SMB,US,Referral,99.46
C003040,2024-09-01,,Mid,APAC,Organic,526.57
C003041,2024-09-01,,SMB,US,Paid Search,86.0
C003042,2024-09-01,,SMB,APAC,Social,76.0
C003043,2024-09-01,,Mid,EU,Social,612.98
C003044,2024-09-01,2025-03-01,SMB,US,Referral,72.31
C003045,2024-09-01,2024-11-01,SMB,EU,Organic,97.38
C003046,2024-09-01,,Mid,APAC,Referral,441.96
C003047,2024-09-01,,SMB,US,Social,78.31
C003048,2024-09-01,,SMB,EU,Paid Search,96.43
C003049,2024-09-01,,SMB,US,Organic,106.74
C003050,2024-09-01,2025-07-01,SMB,US,Social,85.36
C003051,2024-09-01,2024-11-01,SMB,US,Social,56.58
C003052,2024-09-01,,SMB,EU,Organic,55.01
C003053,2024-09-01,,SMB,EU,Organic,83.49
C003054,2024-09-01,,SMB,EU,Organic,82.27
C003055,2024-09-01,,SMB,US,Paid Search,63.86
C003056,2024-09-01,2025-04-01,SMB,US,Organic,80.35
C003057,2024-09-01,2025-07-01,SMB,EU,Social,96.72
C003058,2024-09-01,,SMB,APAC,Organic,103.48
C003059,2024-09-01,,Mid,US,Referral,532.75
C003060,2024-09-01,2025-02-01,Mid,EU,Organic,558.46
C003061,2024-09-01,,Mid,EU,Social,587.14
C003062,2024-09-01,,SMB,EU,Referral,65.98
C003063,2024-09-01,2024-12-01,SMB,US,Organic,56.93
C003064,2024-09-01,,Mid,APAC,Referral,853.23
C003065,2024-09-01,2025-02-01,SMB,EU,Organic,64.13
C003066,2024-09-01,,Mid,EU,Paid Search,547.31
C003067,2024-09-01,,SMB,US,Organic,97.85
C003068,2024-09-01,2025-03-01,SMB,US,Social,54.91
C003069,2024-09-01,,SMB,EU,Paid Search,96.86
C003070,2024-09-01,2025-03-01,SMB,APAC,Paid Search,56.18
C003071,2024-09-01,2025-07-01,SMB,US,Paid Search,78.79
C003072,2024-09-01,,SMB,US,Referral,93.82
C003073,2024-10-01,,SMB,APAC,Organic,40.22
C003074,2024-10-01,,SMB,US,Organic,70.89
C003075,2024-10-01,2024-12-01,SMB,US,Paid Search,89.07
C003076,2024-10-01,,SMB,US,Organic,61.12
C003077,2024-10-01,,SMB,EU,Referral,40.82
C003078,2024-10-01,,Mid,EU,Organic,379.82
C003079,2024-10-01,2025-04-01,SMB,US,Organic,70.13
C003080,2024-10-01,,SMB,APAC,Organic,91.1
C003081,2024-10-01,2025-04-01,SMB,US,Organic,49.7
C003082,2024-10-01,2025-06-01,Mid,APAC,Organic,671.31
C003083,2024-10-01,,SMB,EU,Organic,92.94
C003084,2024-10-01,,SMB,EU,Referral,69.82
C003085,2024-10-01,,Mid,US,Social,673.49
C003086,2024-10-01,,Mid,EU,Referral,247.45
C003087,2024-10-01,,Mid,US,Organic,631.64
C003088,2024-10-01,,Mid,APAC,Organic,759.23
C003089,2024-10-01,,SMB,EU,Organic,99.24
C003090,2024-10-01,,SMB,EU,Referral,80.77
C003091,2024-10-01,2025-04-01,SMB,US,Organic,95.54
C003092,2024-10-01,,SMB,APAC,Social,86.07
C003093,2024-10-01,,SMB,EU,Paid Search,33.15
C003094,2024-10-01,,Mid,EU,Organic,500.42
C003095,2024-10-01,2025-01-01,SMB,US,Organic,86.45
C003096,2024-10-01,2025-06-01,Mid,EU,Organic,916.8
C003097,2024-10-01,,Mid,US,Paid Search,719.23
C003098,2024-10-01,,SMB,EU,Organic,94.91
C003099,2024-10-01,,SMB,APAC,Organic,76.67
C003100,2024-10-01,2025-03-01,SMB,EU,Organic,60.3
C003101,2024-10-01,,Mid,US,Paid Search,663.63
C003102,2024-10-01,,SMB,US,Organic,92.0
C003103,2024-10-01,,SMB,APAC,Organic,82.87
C003104,2024-10-01,2025-08-01,SMB,APAC,Organic,102.65
C003105,2024-10-01,,Mid,US,Organic,582.5
C003106,2024-10-01,2025-01-01,Mid,US,Social,758.72
C003107,2024-10-01,,SMB,EU,Organic,130.91
C003108,2024-10-01,2025-06-01,SMB,APAC,Organic,71.76
C003109,2024-10-01,,Mid,APAC,Organic,709.66
C003110,2024-10-01,2025-02-01,SMB,APAC,Paid Search,64.85
C003111,2024-10-01,2025-05-01,SMB,APAC,Organic,72.51
C003112,2024-10-01,2024-11-01,SMB,APAC,Organic,74.28
C003113,2024-10-01,,Mid,APAC,Paid Search,552.34
C003114,2024-10-01,,SMB,US,Social,92.11
C003115,2024-10-01,,Enterprise,EU,Paid Search,2430.34
C003116,2024-10-01,,SMB,US,Organic,89.4
C003117,2024-10-01,,Mid,EU,Paid Search,540.31
C003118,2024-10-01,,SMB,EU,Paid Search,82.39
C003119,2024-10-01,2025-01-01,SMB,US,Paid Search,94.66
C003120,2024-10-01,2025-04-01,SMB,APAC,Referral,91.34
C003121,2024-10-01,,SMB,US,Paid Search,106.81
C003122,2024-10-01,,SMB,EU,Paid Search,75.29
C003123,2024-10-01,,SMB,APAC,Organic,73.72
C003124,2024-10-01,2024-12-01,SMB,EU,Social,45.53
C003125,2024-10-01,2025-04-01,SMB,US,Paid Search,81.22
C003126,2024-10-01,,SMB,US,Organic,71.7
C003127,2024-10-01,2025-02-01,SMB,US,Organic,129.33
C003128,2024-10-01,,Enterprise,EU,Organic,2850.21
C003129,2024-10-01,2025-08-01,Mid,US,Social,817.58
C003130,2024-10-01,2025-05-01,SMB,EU,Organic,89.22
C003131,2024-10-01,,Mid,APAC,Organic,664.51
C003132,2024-10-01,,SMB,US,Social,76.02
C003133,2024-10-01,,Mid,EU,Paid Search,558.5
C003134,2024-10-01,2025-02-01,SMB,EU,Referral,64.27
C003135,2024-10-01,,SMB,EU,Organic,62.5
C003136,2024-10-01,2025-01-01,SMB,US,Paid Search,66.61
C003137,2024-10-01,,SMB,US,Paid Search,55.79
C003138,2024-10-01,,SMB,US,Social,61.38
C003139,2024-10-01,2025-07-01,SMB,US,Organic,51.39
C003140,2024-10-01,,SMB,EU,Social,90.85
C003141,2024-10-01,,Mid,US,Organic,249.33
C003142,2024-10-01,2024-11-01,SMB,US,Organic,142.66
C003143,2024-10-01,,Mid,EU,Organic,751.12
C003144,2024-10-01,,Mid,APAC,Referral,486.67
C003145,2024-10-01,,Mid,APAC,Organic,856.86
C003146,2024-10-01,,SMB,US,Organic,87.37
C003147,2024-10-01,,Mid,APAC,Organic,648.33
C003148,2024-10-01,,SMB,US,Social,93.51
C003149,2024-10-01,,Mid,EU,Referral,884.56
C003150,2024-10-01,,Mid,APAC,Paid Search,319.37
C003151,2024-10-01,,Mid,US,Organic,422.87
C003152,2024-10-01,2025-03-01,Mid,US,Paid Search,404.38
C003153,2024-10-01,2024-12-01,SMB,US,Organic,89.47
C003154,2024-10-01,2024-11-01,SMB,EU,Paid Search,52.69
C003155,2024-10-01,,SMB,EU,Paid Search,74.35
C003156,2024-10-01,2024-12-01,SMB,US,Social,79.63
C003157,2024-10-01,2025-01-01,SMB,US,Organic,101.89
C003158,2024-11-01,,SMB,EU,Paid Search,90.63
C003159,2024-11-01,,SMB,EU,Organic,59.48
C003160,2024-11-01,,SMB,US,Organic,88.26
C003161,2024-11-01,,Enterprise,EU,Paid Search,6560.11
C003162,2024-11-01,,Enterprise,EU,Organic,4131.33
C003163,2024-11-01,,Mid,APAC,Organic,720.89
C003164,2024-11-01,,SMB,US,Social,78.73
C003165,2024-11-01,,SMB,EU,Paid Search,68.05
C003166,2024-11-01,2025-08-01,SMB,US,Organic,45.71
C003167,2024-11-01,2025-02-01,SMB,APAC,Paid Search,78.39
C003168,2024-11-01,,Enterprise,APAC,Social,2774.79
C003169,2024-11-01,,Mid,APAC,Referral,387.69
C003170,2024-11-01,,SMB,US,Referral,46.96
C003171,2024-11-01,,SMB,EU,Organic,77.45
C003172,2024-11-01,2024-12-01,SMB,US,Paid Search,86.43
C003173,2024-11-01,,Mid,US,Organic,673.13
C003174,2024-11-01,,SMB,EU,Referral,102.0
C003175,2024-11-01,2025-04-01,SMB,US,Paid Search,56.19
C003176,2024-11-01,2025-07-01,SMB,US,Social,114.7
C003177,2024-11-01,,Mid,US,Social,543.4
C003178,2024-11-01,,SMB,US,Paid Search,48.19
C003179,2024-11-01,,Mid,EU,Social,495.91
C003180,2024-11-01,,Mid,APAC,Organic,649.8
C003181,2024-11-01,,Mid,US,Social,728.99
C003182,2024-11-01,2025-04-01,SMB,APAC,Paid Search,70.62
C003183,2024-11-01,,SMB,EU,Organic,87.72
C003184,2024-11-01,,Mid,APAC,Social,687.21
C003185,2024-11-01,2025-05-01,Mid,US,Organic,305.19
C003186,2024-11-01,,SMB,APAC,Organic,62.06
C003187,2024-11-01,,Mid,APAC,Social,552.19
C003188,2024-11-01,2025-07-01,SMB,EU,Social,68.33
C003189,2024-11-01,2024-12-01,SMB,US,Organic,37.3
C003190,2024-11-01,,SMB,US,Organic,76.32
C003191,2024-11-01,2025-06-01,SMB,US,Referral,40.0
C003192,2024-11-01,2025-03-01,SMB,EU,Paid Search,97.23
C003193,2024-11-01,,SMB,US,Organic,100.24
C003194,2024-11-01,,SMB,EU,Organic,63.61
C003195,2024-11-01,,Mid,US,Paid Search,984.25
C003196,2024-11-01,2025-03-01,SMB,US,Organic,56.22
C003197,2024-11-01,2025-05-01,SMB,EU,Paid Search,118.2
C003198,2024-11-01,,Enterprise,US,Organic,3197.11
C003199,2024-11-01,,SMB,EU,Paid Search,91.04
C003200,2024-11-01,2025-08-01,SMB,US,Social,96.41
C003201,2024-11-01,2024-12-01,SMB,APAC,Organic,33.6
C003202,2024-11-01,2025-01-01,SMB,US,Organic,70.38
C003203,2024-11-01,,SMB,US,Organic,60.49
C003204,2024-11-01,,SMB,EU,Organic,84.87
C003205,2024-11-01,,SMB,EU,Organic,26.05
C003206,2024-11-01,,SMB,US,Organic,80.98
C003207,2024-11-01,2025-08-01,Mid,APAC,Paid Search,824.07
C003208,2024-11-01,,Mid,US,Referral,489.67
C003209,2024-11-01,2025-01-01,SMB,US,Organic,122.8
C003210,2024-11-01,2025-03-01,SMB,APAC,Organic,68.12
C003211,2024-11-01,,SMB,US,Paid Search,112.51
C003212,2024-11-01,,Enterprise,APAC,Organic,2101.07
C003213,2024-11-01,,SMB,EU,Organic,77.21
C003214,2024-11-01,,SMB,APAC,Referral,122.61
C003215,2024-11-01,,SMB,EU,Organic,86.92
C003216,2024-11-01,2025-06-01,SMB,US,Social,99.39
C003217,2024-11-01,,SMB,EU,Paid Search,79.91
C003218,2024-11-01,2024-12-01,Mid,EU,Organic,612.66
C003219,2024-11-01,2024-12-01,SMB,EU,Social,60.36
C003220,2024-11-01,2024-12-01,SMB,US,Organic,97.46
C003221,2024-11-01,,SMB,US,Paid Search,88.81
C003222,2024-11-01,2025-06-01,Mid,US,Paid Search,599.75
C003223,2024-11-01,,SMB,EU,Organic,85.69
C003224,2024-11-01,,SMB,US,Referral,79.24
C003225,2024-11-01,,SMB,EU,Paid Search,65.29
C003226,2024-11-01,,Mid,US,Organic,751.62
C003227,2024-11-01,,SMB,US,Organic,21.95
C003228,2024-11-01,2025-06-01,Mid,US,Organic,757.81
C003229,2024-11-01,2025-03-01,SMB,US,Organic,51.7
C003230,2024-11-01,,SMB,APAC,Organic,83.68
C003231,2024-11-01,2025-02-01,Enterprise,EU,Organic,4822.61
C003232,2024-11-01,,SMB,EU,Organic,55.51
C003233,2024-11-01,,SMB,US,Organic,41.19
C003234,2024-11-01,,Mid,US,Paid Search,685.57
C003235,2024-11-01,2025-07-01,Mid,APAC,Paid Search,588.13
C003236,2024-11-01,2024-12-01,Mid,US,Paid Search,1059.35
C003237,2024-11-01,,SMB,EU,Organic,55.83
C003238,2024-11-01,2025-07-01,SMB,US,Paid Search,77.54
C003239,2024-11-01,,Mid,APAC,Organic,328.92
C003240,2024-11-01,,SMB,EU,Paid Search,51.66
C003241,2024-11-01,,SMB,APAC,Social,90.08
C003242,2024-11-01,,SMB,EU,Social,94.73
C003243,2024-11-01,2025-08-01,SMB,US,Organic,112.25
C003244,2024-11-01,,Mid,EU,Social,636.67
C003245,2024-11-01,,SMB,US,Organic,50.01
C003246,2024-11-01,,SMB,US,Organic,98.24
C003247,2024-11-01,,SMB,APAC,Social,92.42
C003248,2024-12-01,,SMB,US,Social,65.19
C003249,2024-12-01,2025-08-01,Mid,US,Organic,893.93
C003250,2024-12-01,,Mid,US,Organic,622.53
C003251,2024-12-01,,Mid,US,Organic,822.08
C003252,2024-12-01,,SMB,US,Organic,121.21
C003253,2024-12-01,,SMB,US,Organic,66.75
C003254,2024-12-01,2025-05-01,SMB,EU,Social,46.63
C003255,2024-12-01,,Mid,US,Paid Search,714.5
C003256,2024-12-01,,Mid,EU,Organic,556.15
C003257,2024-12-01,2025-07-01,SMB,US,Organic,64.43
C003258,2024-12-01,,SMB,APAC,Social,99.67
C003259,2024-12-01,,SMB,US,Organic,49.73
C003260,2024-12-01,2025-04-01,SMB,US,Social,60.53
C003261,2024-12-01,2025-08-01,SMB,APAC,Social,97.57
C003262,2024-12-01,,SMB,APAC,Paid Search,37.74
C003263,2024-12-01,,SMB,US,Social,100.93
C003264,2024-12-01,2025-08-01,SMB,EU,Paid Search,55.26
C003265,2024-12-01,,SMB,US,Organic,84.89
C003266,2024-12-01,2025-07-01,SMB,EU,Organic,114.06
C003267,2024-12-01,2025-03-01,SMB,EU,Social,84.25
C003268,2024-12-01,2025-01-01,SMB,EU,Paid Search,146.51
C003269,2024-12-01,2025-05-01,SMB,US,Social,95.34
C003270,2024-12-01,,SMB,APAC,Social,102.34
C003271,2024-12-01,,Mid,EU,Organic,665.43
C003272,2024-12-01,,SMB,US,Organic,47.25
C003273,2024-12-01,,SMB,APAC,Paid Search,72.04
C003274,2024-12-01,,SMB,EU,Organic,99.03
C003275,2024-12-01,,SMB,APAC,Organic,103.27
C003276,2024-12-01,,Mid,EU,Social,596.43
C003277,2024-12-01,,Enterprise,EU,Referral,2965.27
C003278,2024-12-01,2025-04-01,SMB,US,Organic,76.79
C003279,2024-12-01,,SMB,US,Social,57.82
C003280,2024-12-01,,SMB,APAC,Paid Search,37.08
C003281,2024-12-01,,Mid,US,Organic,350.88
C003282,2024-12-01,,Mid,EU,Paid Search,699.63
C003283,2024-12-01,,Mid,APAC,Paid Search,1010.26
C003284,2024-12-01,,SMB,APAC,Paid Search,66.18
C003285,2024-12-01,2025-06-01,SMB,EU,Organic,21.16
C003286,2024-12-01,,SMB,EU,Paid Search,88.42
C003287,2024-12-01,2025-05-01,Mid,APAC,Paid Search,605.13
C003288,2024-12-01,2025-08-01,SMB,APAC,Social,73.81
C003289,2024-12-01,,SMB,APAC,Organic,68.12
C003290,2024-12-01,2025-03-01,Mid,EU,Organic,490.93
C003291,2024-12-01,,SMB,EU,Organic,39.54
C003292,2024-12-01,,Mid,US,Paid Search,930.96
C003293,2024-12-01,2025-08-01,SMB,APAC,Paid Search,100.9
C003294,2024-12-01,2025-02-01,SMB,US,Social,44.53
C003295,2024-12-01,,Mid,APAC,Paid Search,226.03
C003296,2024-12-01,2025-05-01,SMB,US,Paid Search,94.88
C003297,2024-12-01,2025-02-01,Mid,US,Referral,228.31
C003298,2024-12-01,2025-02-01,Mid,EU,Organic,379.41
C003299,2024-12-01,2025-03-01,SMB,US,Organic,53.25
C003300,2024-12-01,,SMB,US,Organic,86.22
C003301,2024-12-01,2025-07-01,SMB,APAC,Social,56.6
C003302,2024-12-01,,SMB,US,Paid Search,47.15
C003303,2024-12-01,2025-03-01,SMB,APAC,Organic,104.03
C003304,2024-12-01,,Mid,US,Social,628.5
C003305,2024-12-01,,Mid,US,Paid Search,221.17
C003306,2024-12-01,,SMB,EU,Organic,78.31
C003307,2024-12-01,,SMB,EU,Referral,107.02
C003308,2024-12-01,,SMB,US,Social,73.47
C003309,2024-12-01,,Enterprise,EU,Organic,4314.7
C003310,2024-12-01,2025-08-01,SMB,US,Organic,45.83
C003311,2024-12-01,2025-05-01,SMB,APAC,Organic,70.6
C003312,2024-12-01,,Mid,US,Social,701.4
C003313,2024-12-01,,SMB,EU,Organic,128.87
C003314,2024-12-01,2025-03-01,SMB,US,Organic,96.2
C003315,2024-12-01,2025-06-01,SMB,APAC,Organic,85.39
C003316,2024-12-01,,SMB,US,Social,130.03
C003317,2024-12-01,,SMB,APAC,Paid Search,76.86
C003318,2024-12-01,,SMB,EU,Social,63.07
C003319,2024-12-01,,SMB,EU,Organic,99.47
C003320,2024-12-01,,SMB,US,Social,69.24
C003321,2024-12-01,,SMB,US,Paid Search,112.19
C003322,2024-12-01,,Mid,US,Organic,465.41
C003323,2024-12-01,,Mid,EU,Paid Search,269.58
C003324,2025-01-01,,SMB,US,Social,82.18
C003325,2025-01-01,,SMB,APAC,Referral,55.04
C003326,2025-01-01,,SMB,APAC,Social,99.21
C003327,2025-01-01,2025-05-01,SMB,EU,Social,63.18
C003328,2025-01-01,,Mid,US,Paid Search,644.44
C003329,2025-01-01,,Mid,APAC,Social,303.47
C003330,2025-01-01,,SMB,US,Referral,57.59
C003331,2025-01-01,,SMB,EU,Organic,119.89
C003332,2025-01-01,,SMB,EU,Paid Search,74.35
C003333,2025-01-01,2025-04-01,SMB,EU,Paid Search,87.82
C003334,2025-01-01,,Enterprise,US,Paid Search,5161.08
C003335,2025-01-01,,Mid,EU,Organic,726.29
C003336,2025-01-01,,Enterprise,APAC,Organic,5447.15
C003337,2025-01-01,2025-03-01,SMB,APAC,Paid Search,60.53
C003338,2025-01-01,2025-05-01,Mid,US,Paid Search,370.9
C003339,2025-01-01,,SMB,US,Paid Search,129.04
C003340,2025-01-01,2025-05-01,SMB,US,Organic,38.44
C003341,2025-01-01,,SMB,APAC,Paid Search,46.15
C003342,2025-01-01,,SMB,EU,Paid Search,98.55
C003343,2025-01-01,,Mid,EU,Organic,523.99
C003344,2025-01-01,,Mid,EU,Referral,354.43
C003345,2025-01-01,,Mid,EU,Paid Search,127.67
C003346,2025-01-01,2025-02-01,Mid,EU,Organic,661.05
C003347,2025-01-01,2025-02-01,SMB,EU,Organic,105.76
C003348,2025-01-01,,Mid,EU,Organic,596.23
C003349,2025-01-01,2025-06-01,Mid,US,Paid Search,506.72
C003350,2025-01-01,,Mid,APAC,Organic,1040.77
C003351,2025-01-01,,SMB,US,Referral,82.57
C003352,2025-01-01,,SMB,US,Organic,76.06
C003353,2025-01-01,,SMB,APAC,Paid Search,63.26
C003354,2025-01-01,2025-06-01,SMB,APAC,Social,80.26
C003355,2025-01-01,2025-04-01,SMB,US,Organic,89.59
C003356,2025-01-01,,SMB,APAC,Social,67.08
C003357,2025-01-01,,Mid,US,Organic,356.86
C003358,2025-01-01,2025-08-01,Mid,US,Organic,549.29
C003359,2025-01-01,,SMB,US,Paid Search,103.82
C003360,2025-01-01,,Mid,US,Organic,620.55
C003361,2025-01-01,,Enterprise,US,Organic,3515.79
C003362,2025-01-01,2025-07-01,SMB,APAC,Organic,84.95
C003363,2025-01-01,,SMB,EU,Organic,80.16
C003364,2025-01-01,,SMB,EU,Social,108.43
C003365,2025-01-01,,SMB,EU,Social,86.43
C003366,2025-01-01,2025-06-01,Mid,US,Organic,657.45
C003367,2025-01-01,2025-04-01,SMB,EU,Organic,108.43
C003368,2025-01-01,2025-08-01,SMB,EU,Organic,53.67
C003369,2025-01-01,2025-08-01,SMB,EU,Paid Search,83.11
C003370,2025-01-01,2025-06-01,Enterprise,EU,Organic,850.62
C003371,2025-01-01,2025-02-01,SMB,APAC,Organic,45.13
C003372,2025-01-01,2025-05-01,SMB,APAC,Paid Search,31.26
C003373,2025-01-01,,SMB,US,Organic,69.53
C003374,2025-01-01,,Mid,US,Referral,743.58
C003375,2025-01-01,2025-05-01,SMB,APAC,Social,94.23
C003376,2025-01-01,,SMB,US,Referral,89.32
C003377,2025-01-01,,SMB,US,Organic,69.76
C003378,2025-01-01,,SMB,US,Social,59.16
C003379,2025-01-01,,SMB,US,Organic,69.91
C003380,2025-01-01,,SMB,US,Paid Search,98.32
C003381,2025-01-01,,SMB,APAC,Referral,100.9
C003382,2025-01-01,,SMB,APAC,Paid Search,49.67
C003383,2025-01-01,2025-07-01,SMB,US,Referral,102.36
C003384,2025-01-01,2025-02-01,SMB,APAC,Organic,82.9
C003385,2025-01-01,,SMB,EU,Referral,54.34
C003386,2025-01-01,,SMB,US,Paid Search,46.63
C003387,2025-01-01,,SMB,US,Paid Search,69.11
C003388,2025-01-01,,Mid,US,Organic,484.57
C003389,2025-01-01,,SMB,EU,Organic,39.99
C003390,2025-01-01,,SMB,US,Organic,72.11
C003391,2025-01-01,,SMB,EU,Paid Search,112.81
C003392,2025-01-01,,Mid,US,Referral,794.8
C003393,2025-01-01,2025-04-01,SMB,US,Social,93.16
C003394,2025-01-01,,SMB,EU,Paid Search,52.06
C003395,2025-01-01,2025-06-01,SMB,EU,Paid Search,136.04
C003396,2025-01-01,2025-03-01,SMB,EU,Paid Search,136.49
C003397,2025-01-01,2025-07-01,Mid,EU,Social,550.44
C003398,2025-01-01,,Mid,EU,Organic,517.43
C003399,2025-01-01,2025-02-01,SMB,EU,Social,99.4
C003400,2025-01-01,,SMB,EU,Organic,91.99
C003401,2025-01-01,,SMB,US,Organic,94.26
C003402,2025-01-01,2025-03-01,SMB,US,Organic,5.0
C003403,2025-01-01,,SMB,US,Paid Search,97.58
C003404,2025-01-01,,SMB,US,Paid Search,64.63
C003405,2025-01-01,2025-03-01,SMB,APAC,Paid Search,98.38
C003406,2025-01-01,,SMB,US,Organic,60.98
C003407,2025-01-01,2025-03-01,SMB,US,Social,92.78
C003408,2025-02-01,,Mid,US,Organic,684.69
C003409,2025-02-01,2025-08-01,SMB,US,Social,117.55
C003410,2025-02-01,,Mid,APAC,Paid Search,804.16
C003411,2025-02-01,,SMB,APAC,Paid Search,59.85
C003412,2025-02-01,2025-08-01,SMB,EU,Organic,71.91
C003413,2025-02-01,2025-04-01,SMB,APAC,Paid Search,82.51
C003414,2025-02-01,,SMB,US,Social,97.08
C003415,2025-02-01,,SMB,EU,Paid Search,92.57
C003416,2025-02-01,,SMB,US,Paid Search,57.43
C003417,2025-02-01,,SMB,US,Organic,69.05
C003418,2025-02-01,,SMB,APAC,Paid Search,81.28
C003419,2025-02-01,,Mid,EU,Organic,482.37
C003420,2025-02-01,,Mid,EU,Paid Search,909.58
C003421,2025-02-01,,SMB,EU,Organic,98.04
C003422,2025-02-01,,SMB,EU,Organic,85.29
C003423,2025-02-01,,SMB,US,Organic,76.66
C003424,2025-02-01,,SMB,EU,Organic,77.46
C003425,2025-02-01,,SMB,APAC,Paid Search,102.73
C003426,2025-02-01,,SMB,EU,Paid Search,76.59
C003427,2025-02-01,2025-03-01,SMB,US,Organic,104.86
C003428,2025-02-01,,Mid,EU,Social,453.42
C003429,2025-02-01,,SMB,US,Paid Search,85.38
C003430,2025-02-01,,Mid,US,Organic,387.34
C003431,2025-02-01,,SMB,APAC,Organic,122.88
C003432,2025-02-01,,SMB,EU,Social,62.83
C003433,2025-02-01,,Enterprise,US,Social,1959.04
C003434,2025-02-01,,Mid,EU,Paid Search,614.35
C003435,2025-02-01,2025-07-01,SMB,EU,Organic,60.08
C003436,2025-02-01,,SMB,EU,Referral,78.67
C003437,2025-02-01,2025-03-01,SMB,EU,Social,113.2
C003438,2025-02-01,,Mid,APAC,Paid Search,743.98
C003439,2025-02-01,,SMB,APAC,Referral,83.15
C003440,2025-02-01,,Mid,US,Organic,757.04
C003441,2025-02-01,,SMB,APAC,Paid Search,137.54
C003442,2025-02-01,,Mid,US,Paid Search,523.79
C003443,2025-02-01,2025-07-01,SMB,US,Organic,131.38
C003444,2025-02-01,2025-08-01,Mid,US,Organic,894.62
C003445,2025-02-01,,Mid,US,Referral,341.94
C003446,2025-02-01,,SMB,APAC,Organic,87.94
C003447,2025-02-01,,SMB,APAC,Organic,84.81
C003448,2025-02-01,,Mid,US,Organic,489.32
C003449,2025-02-01,2025-03-01,SMB,US,Paid Search,76.99
C003450,2025-02-01,,Enterprise,APAC,Organic,3980.95
C003451,2025-02-01,,SMB,APAC,Organic,55.85
C003452,2025-02-01,,SMB,US,Organic,57.85
C003453,2025-02-01,,SMB,APAC,Organic,98.27
C003454,2025-02-01,2025-03-01,SMB,US,Organic,64.82
C003455,2025-02-01,,Mid,US,Organic,174.72
C003456,2025-02-01,,SMB,US,Paid Search,55.99
C003457,2025-02-01,,SMB,US,Paid Search,101.06
C003458,2025-02-01,2025-03-01,SMB,US,Organic,91.55
